customer_id,acquisition_date,total_spent,num_orders,avg_order_value,last_purchase_date,recency_days,product_category_pref,marketing_channel,is_churn
CUST_0604,2024-08-05,3461.38,3,921.6,2024-08-15,351,Home Goods,Social Media,1
CUST_0605,2024-10-09,2817.74,2,1086.36,2025-05-18,75,Home Goods,Paid Ads,1
CUST_0606,2024-01-31,3487.35,3,1051.77,2025-04-25,98,Home Goods,Social Media,1
CUST_0607,2024-10-04,9542.9,10,878.68,2025-07-14,18,Apparel,Social Media,0
CUST_0608,2024-09-09,5871.95,24,240.33,2025-06-25,37,Electronics,Paid Ads,0
CUST_0609,2024-08-16,6057.04,4,1384.42,2024-09-30,305,Electronics,Paid Ads,1
CUST_0610,2024-06-09,1137.25,1,1261.07,2024-12-13,231,Electronics,Email,1
CUST_0611,2024-06-19,8236.76,8,921.69,2025-06-18,44,Electronics,Paid Ads,0
CUST_0612,2024-03-08,3719.2,4,754.81,2025-05-12,81,Apparel,Paid Ads,1
CUST_0613,2024-01-25,4393.54,4,989.77,2024-12-18,226,Home Goods,Social Media,1
CUST_0614,2024-04-28,4181.77,4,994.45,2024-10-31,274,Books,Social Media,1
CUST_0615,2024-11-25,646.84,1,1222.49,2025-01-31,182,Electronics,Social Media,1
CUST_0616,2024-12-13,6109.88,10,565.42,2024-08-13,353,Home Goods,Email,1
CUST_0617,2024-01-08,4604.46,4,1056.73,2025-03-10,144,Electronics,Email,1
CUST_0618,2024-01-16,7026.91,6,1053.1,2025-05-19,74,Books,Paid Ads,1
CUST_0619,2024-10-04,9207.35,7,1178.92,2024-11-07,267,Books,Social Media,1
CUST_0620,2024-11-01,4817.2,4,975.74,2024-08-28,338,Groceries,Referral,1
CUST_0621,2024-01-25,4332.44,6,696.32,2025-01-08,205,Home Goods,Social Media,1
CUST_0622,2024-04-01,2772.96,1,1531.05,2024-10-14,291,Home Goods,Email,1
CUST_0623,2024-03-08,5220.78,4,1152.23,2025-03-01,153,Apparel,Social Media,1
CUST_0624,2024-05-27,5992.4,7,839.4,2024-08-06,360,Apparel,Paid Ads,1
CUST_0625,2024-04-23,7932.91,5,1381.12,2025-06-23,39,Apparel,Paid Ads,0
CUST_0626,2024-02-14,3996.43,6,588.26,2024-11-01,273,Electronics,Referral,1
CUST_0627,2024-12-03,3790.68,3,1247.72,2024-08-18,348,Books,Paid Ads,1
CUST_0628,2024-09-09,5612.24,4,1235.29,2024-08-13,353,Apparel,Email,1
CUST_0629,2024-11-05,5331.47,6,834.96,2024-12-12,232,Electronics,Social Media,1
CUST_0630,2024-08-01,7736.2,11,649.38,2024-12-27,217,Groceries,Email,1
CUST_0631,2024-08-12,2786.76,2,1171.85,2025-03-07,147,Books,Social Media,1
CUST_0632,2024-06-18,3809.61,3,989.45,2025-01-17,196,Books,Email,1
CUST_0633,2024-01-21,6374.13,4,1439.96,2025-01-06,207,Apparel,Email,1
CUST_0634,2024-01-28,1305.18,1,1035.87,2025-01-20,193,Groceries,Social Media,1
CUST_0635,2024-03-15,6281.09,6,1036.92,2024-10-21,284,Electronics,Referral,1
CUST_0636,2024-08-28,3221.1,3,901.46,2025-06-02,60,Electronics,Social Media,1
CUST_0637,2024-05-05,6872.42,6,1055.44,2024-11-04,270,Home Goods,Social Media,1
CUST_0638,2024-11-24,2459.88,2,1086.09,2024-10-10,295,Books,Email,1
CUST_0639,2024-12-10,9249.54,6,1399.4,2025-04-16,107,Electronics,Referral,1
CUST_0640,2024-01-10,2021.71,1,1028.24,2024-10-02,303,Apparel,Referral,1
CUST_0641,2024-01-04,7673.84,5,1354.77,2025-07-28,4,Apparel,Email,0
CUST_0642,2024-11-03,6978.88,5,1377.99,2025-06-15,47,Home Goods,Paid Ads,0
CUST_0643,2024-04-18,3053.24,2,1302.14,2024-11-24,250,Apparel,Paid Ads,1
CUST_0644,2024-04-26,1373.53,2,682.42,2025-03-22,132,Books,Email,1
CUST_0645,2024-11-07,5355.42,4,1191.2,2025-01-03,210,Apparel,Email,1
CUST_0646,2024-07-15,6520.24,4,1316.32,2025-06-18,44,Electronics,Social Media,0
CUST_0647,2024-06-01,6062.19,4,1486.75,2025-03-25,129,Apparel,Social Media,1
CUST_0648,2024-03-15,7580.52,6,1229.23,2025-01-10,203,Books,Paid Ads,1
CUST_0649,2024-01-15,5843.09,5,1080.05,2025-06-13,49,Home Goods,Referral,0
CUST_0650,2024-01-30,4006.14,4,945.23,2024-10-14,291,Books,Social Media,1
CUST_0651,2024-03-20,5517.32,5,1063.82,2025-05-27,66,Groceries,Referral,1
CUST_0652,2024-01-06,5662.97,5,1042.53,2024-12-11,233,Home Goods,Email,1
CUST_0653,2024-04-24,4215.36,4,947.68,2024-11-26,248,Electronics,Paid Ads,1
CUST_0654,2024-01-21,2811.77,2,1226.77,2024-12-06,238,Groceries,Email,1
CUST_0655,2024-02-28,3479.65,3,1053.38,2025-04-29,94,Groceries,Social Media,1
CUST_0656,2024-04-13,4876.89,4,987.34,2025-01-31,182,Books,Email,1
CUST_0657,2024-06-26,7922.57,17,446.83,2024-11-06,268,Apparel,Paid Ads,1
CUST_0658,2024-08-11,3469.44,12,280.75,2025-02-28,154,Groceries,Referral,1
CUST_0659,2024-05-30,1894.97,1,1269.33,2025-03-16,138,Groceries,Referral,1
CUST_0660,2024-10-18,6518.18,9,688.57,2024-11-26,248,Electronics,Social Media,1
CUST_0661,2024-08-28,5377.69,10,497.74,2025-03-13,141,Apparel,Paid Ads,1
CUST_0662,2024-07-10,2724.52,2,1007.32,2025-06-08,54,Apparel,Email,0
CUST_0663,2024-03-29,1893.14,1,1523.76,2024-10-01,304,Books,Paid Ads,1
CUST_0664,2024-11-01,3009.19,1,1548.18,2025-01-24,189,Groceries,Referral,1
CUST_0665,2024-12-15,6586.35,6,963.38,2025-02-18,164,Home Goods,Email,1
CUST_0666,2024-07-03,5257.87,7,716.42,2024-11-01,273,Books,Social Media,1
CUST_0667,2024-09-07,5298.84,5,913.48,2025-06-29,33,Books,Email,0
CUST_0668,2024-05-04,2533.0,4,553.11,2024-08-23,343,Apparel,Referral,1
CUST_0669,2024-07-06,4787.02,5,863.86,2025-02-10,172,Apparel,Referral,1
CUST_0670,2024-03-19,6408.35,4,1336.33,2024-11-19,255,Groceries,Email,1
CUST_0671,2024-04-15,1601.01,1,1144.32,2025-03-27,127,Groceries,Paid Ads,1
CUST_0672,2024-12-28,5510.87,11,485.04,2025-06-15,47,Apparel,Social Media,0
CUST_0673,2024-06-27,2321.68,2,1047.92,2024-11-30,244,Apparel,Email,1
CUST_0674,2024-10-12,5772.01,5,985.12,2025-04-22,101,Electronics,Paid Ads,1
CUST_0675,2024-04-21,7251.39,11,640.26,2025-06-06,56,Electronics,Referral,0
CUST_0676,2024-02-26,5970.0,6,859.65,2024-12-06,238,Apparel,Referral,1
CUST_0677,2024-01-16,5514.4,5,927.8,2025-03-30,124,Books,Email,1
CUST_0678,2024-09-29,3721.54,5,732.73,2024-08-05,361,Groceries,Referral,1
CUST_0679,2024-01-16,5976.21,8,739.58,2025-01-29,184,Apparel,Paid Ads,1
CUST_0680,2024-05-29,6580.76,4,1390.16,2025-04-06,117,Electronics,Email,1
CUST_0681,2024-02-14,3641.39,4,752.72,2025-06-29,33,Electronics,Social Media,0
CUST_0682,2024-07-10,5700.02,7,804.13,2025-02-26,156,Home Goods,Referral,1
CUST_0683,2024-07-26,3659.77,2,1351.52,2025-04-30,93,Apparel,Email,1
CUST_0684,2024-03-11,5557.98,4,1258.55,2025-02-18,164,Apparel,Email,1
CUST_0685,2024-08-11,5375.86,4,1201.69,2024-12-27,217,Books,Email,1
CUST_0686,2024-07-27,5920.88,6,978.15,2024-11-11,263,Home Goods,Referral,1
CUST_0687,2024-01-15,6603.03,5,1293.19,2024-11-28,246,Books,Social Media,1
CUST_0688,2024-10-18,100.0,1,1154.06,2024-08-29,337,Electronics,Email,1
CUST_0689,2024-07-21,5285.62,6,826.67,2024-12-19,225,Apparel,Email,1
CUST_0690,2024-04-29,1919.83,1,1075.7,2025-01-17,196,Apparel,Social Media,1
CUST_0691,2024-11-01,5639.05,3,1496.09,2025-07-08,24,Electronics,Paid Ads,0
CUST_0692,2024-02-11,2805.26,5,556.92,2024-10-23,282,Electronics,Email,1
CUST_0693,2024-02-16,4519.34,9,499.04,2025-05-15,78,Electronics,Email,1
CUST_0694,2024-06-02,5594.79,5,969.48,2024-12-04,240,Electronics,Paid Ads,1
CUST_0695,2024-10-01,8026.67,7,1119.41,2025-07-29,3,Apparel,Paid Ads,0
CUST_0696,2024-12-20,1672.49,1,1314.74,2024-11-26,248,Books,Email,1
CUST_0697,2024-01-25,8338.14,11,717.23,2025-07-03,29,Apparel,Referral,0
CUST_0698,2024-05-27,6171.81,7,778.97,2025-03-05,149,Home Goods,Email,1
CUST_0699,2024-04-30,2001.97,2,972.45,2024-09-23,312,Apparel,Referral,1
CUST_0700,2024-04-17,6899.19,7,982.18,2024-09-07,328,Home Goods,Referral,1
CUST_0701,2024-08-23,4474.68,4,899.08,2025-03-29,125,Electronics,Email,1
CUST_0702,2024-07-23,6920.61,6,1138.75,2025-03-11,143,Groceries,Paid Ads,1
CUST_0703,2024-07-01,6775.01,5,1228.25,2025-07-16,16,Apparel,Paid Ads,0
CUST_0704,2024-08-25,4301.12,5,768.23,2024-10-24,281,Apparel,Social Media,1
CUST_0705,2024-02-17,2294.54,2,1116.23,2024-08-03,363,Apparel,Referral,1
CUST_0706,2024-05-22,2583.64,2,924.53,2024-08-14,352,Electronics,Social Media,1
CUST_0707,2024-01-17,8334.12,8,1036.45,2025-06-24,38,Groceries,Referral,0
CUST_0708,2024-02-04,2826.75,3,731.17,2024-08-13,353,Home Goods,Social Media,1
CUST_0709,2024-06-17,6160.2,5,1163.04,2025-05-30,63,Electronics,Referral,1
CUST_0710,2024-03-25,5695.12,5,1026.01,2025-01-24,189,Electronics,Referral,1
CUST_0711,2024-09-18,6136.21,8,685.1,2025-01-14,199,Apparel,Email,1
CUST_0712,2024-05-18,5830.31,7,801.38,2025-06-14,48,Electronics,Social Media,0
CUST_0713,2024-09-09,3479.42,2,1579.74,2025-01-05,208,Electronics,Social Media,1
CUST_0714,2024-01-20,5009.2,4,1245.97,2024-08-13,353,Electronics,Email,1
CUST_0715,2024-02-13,5276.6,6,848.73,2025-04-13,110,Electronics,Paid Ads,1
CUST_0716,2024-09-04,3863.95,5,750.29,2024-08-18,348,Apparel,Social Media,1
CUST_0717,2024-11-08,7386.08,7,955.29,2025-03-21,133,Home Goods,Referral,1
CUST_0718,2024-02-01,4946.97,4,1113.42,2025-04-07,116,Electronics,Paid Ads,1
CUST_0719,2024-10-13,4841.87,5,826.26,2025-05-16,77,Electronics,Email,1
CUST_0720,2024-03-24,9339.87,16,572.9,2025-06-16,46,Apparel,Referral,0
CUST_0721,2024-01-30,3437.69,3,922.06,2025-01-15,198,Groceries,Email,1
CUST_0722,2024-06-09,8197.08,6,1240.64,2024-11-05,269,Apparel,Email,1
CUST_0723,2024-10-05,3505.24,4,840.59,2025-04-30,93,Electronics,Email,1
CUST_0724,2024-02-26,2528.32,2,1052.31,2024-08-22,344,Apparel,Email,1
CUST_0725,2024-07-04,3119.08,3,1010.39,2024-12-29,215,Home Goods,Paid Ads,1
CUST_0726,2024-09-14,4170.77,3,1283.2,2024-09-22,313,Books,Email,1
CUST_0727,2024-01-05,6226.12,8,741.58,2024-12-07,237,Books,Email,1
CUST_0728,2024-09-19,6527.4,4,1338.21,2024-10-06,299,Electronics,Email,1
CUST_0729,2024-01-11,5629.1,5,1041.59,2025-07-11,21,Apparel,Social Media,0
CUST_0730,2024-08-06,4206.32,3,1140.62,2025-07-02,30,Books,Email,0
CUST_0731,2024-12-01,3826.43,2,1298.3,2025-03-05,149,Books,Paid Ads,1
CUST_0732,2024-08-07,100.0,1,1042.43,2024-08-23,343,Books,Social Media,1
CUST_0733,2024-08-13,2802.76,1,1426.15,2024-12-04,240,Apparel,Referral,1
CUST_0734,2024-07-18,3273.93,6,513.12,2025-05-24,69,Apparel,Paid Ads,1
CUST_0735,2024-12-01,7424.32,8,852.06,2025-04-03,120,Groceries,Referral,1
CUST_0736,2024-03-03,2428.39,1,1262.13,2024-09-21,314,Apparel,Referral,1
CUST_0737,2024-06-18,3235.08,5,572.93,2024-09-03,332,Apparel,Social Media,1
CUST_0738,2024-06-22,8368.7,6,1300.01,2025-04-05,118,Apparel,Email,1
CUST_0739,2024-02-18,7140.73,5,1381.57,2024-12-17,227,Apparel,Email,1
CUST_0740,2024-08-03,658.28,1,846.23,2025-05-07,86,Apparel,Email,1
CUST_0741,2024-07-13,3970.43,3,1073.06,2025-01-30,183,Electronics,Email,1
CUST_0742,2024-11-07,6250.3,5,1113.76,2024-09-30,305,Home Goods,Social Media,1
CUST_0743,2024-06-04,3290.85,6,508.09,2025-04-27,96,Groceries,Email,1
CUST_0744,2024-07-24,4214.12,5,783.68,2024-08-07,359,Apparel,Social Media,1
CUST_0745,2024-03-08,7283.26,8,867.35,2025-04-22,101,Apparel,Social Media,1
CUST_0746,2024-01-10,3055.7,2,1294.7,2024-11-02,272,Electronics,Social Media,1
CUST_0747,2024-02-27,4804.34,7,667.62,2024-12-19,225,Apparel,Social Media,1
CUST_0748,2024-11-01,4680.17,3,1280.95,2025-02-15,167,Apparel,Paid Ads,1
CUST_0749,2024-03-11,7194.6,13,530.31,2025-06-06,56,Groceries,Social Media,0
CUST_0750,2024-06-30,4376.2,3,1153.97,2024-11-17,257,Groceries,Paid Ads,1
CUST_0751,2024-12-18,3412.43,3,1044.81,2025-01-27,186,Apparel,Social Media,1
CUST_0752,2024-06-20,4487.32,5,838.59,2025-07-09,23,Apparel,Social Media,0
CUST_0753,2024-03-27,6047.55,4,1369.17,2025-06-06,56,Electronics,Social Media,0
CUST_0754,2024-02-11,5061.85,5,870.66,2025-05-15,78,Books,Paid Ads,1
CUST_0755,2024-09-02,8976.67,5,1684.15,2024-11-18,256,Electronics,Paid Ads,1
CUST_0756,2024-10-11,5488.42,10,543.66,2025-01-08,205,Electronics,Referral,1
CUST_0757,2024-07-28,7573.25,9,817.0,2024-11-06,268,Groceries,Social Media,1
CUST_0758,2024-09-21,4830.36,3,1453.03,2024-11-01,273,Books,Email,1
CUST_0759,2024-05-27,3480.99,4,783.64,2025-04-17,106,Electronics,Social Media,1
CUST_0760,2024-04-12,100.0,1,1177.42,2025-05-07,86,Books,Referral,1
CUST_0761,2024-03-22,5467.7,4,1310.63,2025-04-26,97,Apparel,Email,1
CUST_0762,2024-07-19,6519.03,7,912.47,2025-07-07,25,Groceries,Social Media,0
CUST_0763,2024-07-24,2757.51,2,1278.82,2024-12-19,225,Electronics,Paid Ads,1
CUST_0764,2024-08-04,2282.85,3,676.08,2025-01-21,192,Books,Social Media,1
CUST_0765,2024-12-24,2358.15,6,362.9,2025-02-01,181,Books,Email,1
CUST_0766,2024-10-23,6519.85,4,1458.79,2025-02-04,178,Electronics,Email,1
CUST_0767,2024-02-14,3351.43,2,1204.98,2025-03-17,137,Books,Email,1
CUST_0768,2024-01-03,7413.22,13,541.85,2025-07-28,4,Electronics,Referral,0
CUST_0769,2024-02-21,4152.8,7,590.31,2024-10-27,278,Home Goods,Social Media,1
CUST_0770,2024-01-04,4551.24,3,1306.33,2024-12-17,227,Books,Email,1
CUST_0771,2024-02-25,8065.87,7,1009.81,2025-07-18,14,Electronics,Referral,0
CUST_0772,2024-08-19,6292.47,10,617.5,2025-07-19,13,Apparel,Email,0
CUST_0773,2024-06-19,4669.99,3,1324.81,2024-10-19,286,Books,Paid Ads,1
CUST_0774,2024-03-09,6362.72,9,653.89,2025-02-03,179,Apparel,Email,1
CUST_0775,2024-12-01,5261.03,10,487.44,2025-02-06,176,Home Goods,Referral,1
CUST_0776,2024-06-10,4121.68,4,984.57,2025-03-29,125,Groceries,Social Media,1
CUST_0777,2024-01-20,2692.53,3,746.46,2024-11-16,258,Apparel,Email,1
CUST_0778,2024-11-21,3794.07,3,1095.37,2025-01-24,189,Groceries,Referral,1
CUST_0779,2024-11-30,7070.26,6,1133.67,2025-04-12,111,Apparel,Paid Ads,1
CUST_0780,2024-05-12,5193.35,5,902.82,2024-10-03,302,Apparel,Email,1
CUST_0781,2024-06-18,4437.99,4,940.58,2025-02-25,157,Groceries,Email,1
CUST_0782,2024-06-17,5833.94,6,929.07,2024-10-15,290,Books,Referral,1
CUST_0783,2024-12-12,6991.42,12,547.07,2025-05-27,66,Electronics,Social Media,1
CUST_0784,2024-02-07,7337.69,8,876.28,2025-06-30,32,Books,Social Media,0
CUST_0785,2024-03-04,6679.33,11,592.74,2024-09-16,319,Apparel,Referral,1
CUST_0786,2024-01-29,7160.11,5,1282.84,2025-07-01,31,Apparel,Social Media,0
CUST_0787,2024-06-12,5974.61,4,1321.58,2025-02-24,158,Home Goods,Social Media,1
CUST_0788,2024-10-07,6049.61,4,1448.62,2024-11-05,269,Electronics,Email,1
CUST_0789,2024-03-09,4768.61,3,1341.88,2025-05-24,69,Apparel,Email,1
CUST_0790,2024-03-25,4298.3,12,334.5,2024-11-26,248,Books,Referral,1
CUST_0791,2024-09-11,3198.82,4,660.16,2025-01-31,182,Electronics,Social Media,1
CUST_0792,2024-09-15,1437.68,4,330.86,2024-12-30,214,Books,Social Media,1
CUST_0793,2024-12-23,5621.72,10,526.4,2025-05-13,80,Apparel,Referral,1
CUST_0794,2024-12-06,4575.0,3,1353.68,2024-09-11,324,Electronics,Referral,1
CUST_0795,2024-10-11,6281.81,5,1118.32,2025-04-27,96,Electronics,Email,1
CUST_0796,2024-08-19,5144.52,7,680.4,2024-12-26,218,Books,Email,1
CUST_0797,2024-03-13,4875.29,4,1147.27,2024-10-26,279,Books,Referral,1
CUST_0798,2024-02-11,3839.97,5,653.08,2024-08-05,361,Apparel,Referral,1
CUST_0799,2024-05-08,5049.74,6,754.37,2025-01-29,184,Books,Email,1
CUST_0800,2024-11-21,7134.83,6,1166.11,2025-02-20,162,Groceries,Social Media,1
CUST_0801,2024-07-27,4048.29,4,979.21,2025-06-21,41,Electronics,Referral,0
CUST_0802,2024-11-26,6101.65,9,615.23,2025-05-10,83,Electronics,Referral,1
CUST_0803,2024-01-28,3653.42,4,807.82,2024-10-03,302,Apparel,Social Media,1
CUST_0804,2024-09-05,7050.77,8,862.03,2025-03-27,127,Apparel,Email,1
CUST_0805,2024-03-15,2938.57,4,686.92,2024-10-31,274,Books,Email,1
CUST_0806,2024-07-22,5994.31,6,911.71,2025-03-16,138,Apparel,Referral,1
CUST_0807,2024-05-11,8823.32,7,1142.36,2025-06-02,60,Apparel,Social Media,1
CUST_0808,2024-10-12,4644.16,6,726.16,2025-01-26,187,Apparel,Email,1
CUST_0809,2024-04-18,4024.59,3,1322.3,2025-05-12,81,Apparel,Social Media,1
CUST_0810,2024-10-26,2224.26,1,1229.16,2025-03-10,144,Apparel,Email,1
CUST_0811,2024-08-30,6001.66,8,736.46,2025-04-05,118,Home Goods,Social Media,1
CUST_0812,2024-01-02,5433.37,5,908.99,2025-07-16,16,Apparel,Email,0
CUST_0813,2024-09-26,1357.83,1,820.7,2025-02-17,165,Apparel,Paid Ads,1
CUST_0814,2024-03-09,5740.42,4,1175.29,2025-02-23,159,Groceries,Social Media,1
CUST_0815,2024-01-29,7786.36,6,1251.8,2025-02-03,179,Books,Referral,1
CUST_0816,2024-09-16,2988.8,2,1108.05,2024-11-07,267,Groceries,Paid Ads,1
CUST_0817,2024-04-23,3207.33,3,1065.79,2024-11-05,269,Groceries,Social Media,1
CUST_0818,2024-04-21,6704.94,10,631.24,2025-06-25,37,Electronics,Referral,0
CUST_0819,2024-03-09,3986.79,5,745.2,2024-11-11,263,Books,Social Media,1
CUST_0820,2024-09-09,4491.79,5,801.13,2025-06-16,46,Home Goods,Referral,0
CUST_0821,2024-08-18,4322.63,4,948.36,2025-03-31,123,Books,Referral,1
CUST_0822,2024-12-17,7455.87,7,996.5,2024-08-07,359,Home Goods,Paid Ads,1
CUST_0823,2024-06-10,3772.82,3,1058.87,2025-04-09,114,Apparel,Social Media,1
CUST_0824,2024-11-08,4444.91,3,1387.38,2024-11-29,245,Groceries,Paid Ads,1
CUST_0825,2024-01-11,2672.28,1,1549.49,2025-02-19,163,Electronics,Referral,1
CUST_0826,2024-06-29,3533.47,4,799.06,2025-05-04,89,Home Goods,Social Media,1
CUST_0827,2024-11-24,6228.26,8,739.24,2024-11-08,266,Electronics,Referral,1
CUST_0828,2024-02-09,3054.01,1,1596.0,2024-12-15,229,Books,Referral,1
CUST_0829,2024-10-15,8334.76,9,876.56,2024-08-28,338,Apparel,Social Media,1
CUST_0830,2024-03-12,6279.81,10,605.23,2025-07-06,26,Home Goods,Referral,0
CUST_0831,2024-06-09,3693.41,3,1018.08,2025-02-06,176,Home Goods,Email,1
CUST_0832,2024-02-08,100.0,1,1109.95,2025-01-20,193,Books,Email,1
CUST_0833,2024-08-03,8161.08,6,1203.54,2025-07-15,17,Apparel,Social Media,0
CUST_0834,2024-03-10,4719.6,3,1379.13,2025-01-14,199,Home Goods,Email,1
CUST_0835,2024-05-30,2660.21,2,956.46,2024-11-02,272,Apparel,Referral,1
CUST_0836,2024-09-07,4908.91,6,806.37,2024-10-20,285,Books,Email,1
CUST_0837,2024-08-17,4352.98,4,975.74,2024-09-29,306,Apparel,Email,1
CUST_0838,2024-11-18,1457.61,1,807.41,2025-01-15,198,Apparel,Email,1
CUST_0839,2024-05-08,7065.11,4,1469.17,2025-07-19,13,Home Goods,Social Media,0
CUST_0840,2024-07-26,6795.09,5,1339.07,2025-01-11,202,Apparel,Social Media,1
CUST_0841,2024-10-25,3400.01,3,918.93,2024-10-03,302,Apparel,Social Media,1
CUST_0842,2024-06-14,4453.01,3,1319.18,2025-06-04,58,Books,Referral,0
CUST_0843,2024-11-16,5622.99,7,734.3,2025-06-24,38,Books,Paid Ads,0
CUST_0844,2024-10-09,4753.9,4,1176.47,2025-05-06,87,Groceries,Paid Ads,1
CUST_0845,2024-06-16,2711.7,3,808.66,2024-09-28,307,Home Goods,Paid Ads,1
CUST_0846,2024-03-09,5162.56,5,988.63,2024-10-30,275,Groceries,Social Media,1
CUST_0847,2024-06-22,5075.25,5,917.95,2025-06-23,39,Home Goods,Email,0
CUST_0848,2024-06-28,934.0,1,1633.7,2025-04-26,97,Home Goods,Social Media,1
CUST_0849,2024-04-30,4823.75,3,1476.55,2024-10-21,284,Home Goods,Paid Ads,1
CUST_0850,2024-02-17,3418.24,3,1010.2,2024-11-10,264,Electronics,Social Media,1
CUST_0851,2024-11-04,6252.93,5,1120.54,2024-11-03,271,Home Goods,Social Media,1
CUST_0852,2024-11-27,4744.64,4,1024.08,2024-12-07,237,Home Goods,Email,1
CUST_0853,2024-01-15,6322.21,10,620.57,2024-12-16,228,Books,Paid Ads,1
CUST_0854,2024-05-25,5522.35,4,1306.96,2025-05-18,75,Apparel,Social Media,1
CUST_0855,2024-01-29,4191.51,3,1079.64,2025-01-01,212,Electronics,Email,1
CUST_0856,2024-07-04,359.37,1,1234.79,2025-03-18,136,Books,Email,1
CUST_0857,2024-10-15,4321.74,3,1350.04,2024-11-26,248,Books,Paid Ads,1
CUST_0858,2024-11-21,4866.22,3,1436.4,2024-11-19,255,Groceries,Referral,1
CUST_0859,2024-01-11,3230.99,3,843.82,2025-03-15,139,Home Goods,Paid Ads,1
CUST_0860,2024-01-16,899.29,1,1221.75,2024-12-07,237,Apparel,Social Media,1
CUST_0861,2024-10-14,4474.51,8,521.23,2025-03-29,125,Electronics,Referral,1
CUST_0862,2024-09-15,1321.58,1,972.35,2025-02-22,160,Apparel,Referral,1
CUST_0863,2024-08-24,4289.76,3,1124.45,2024-08-05,361,Books,Email,1
CUST_0864,2024-11-10,4942.39,8,601.45,2025-05-10,83,Groceries,Paid Ads,1
CUST_0865,2024-01-25,4788.42,4,987.83,2025-04-27,96,Books,Referral,1
CUST_0866,2024-11-15,2146.65,2,1040.32,2024-10-11,294,Groceries,Paid Ads,1
CUST_0867,2024-04-09,3848.32,3,1102.14,2025-02-22,160,Apparel,Paid Ads,1
CUST_0868,2024-04-16,4603.03,6,735.43,2025-07-09,23,Books,Email,0
CUST_0869,2024-07-12,3876.32,3,1143.81,2025-02-05,177,Apparel,Paid Ads,1
CUST_0870,2024-07-09,3054.52,2,1154.26,2025-03-20,134,Electronics,Referral,1
CUST_0871,2024-06-19,6632.99,6,996.23,2025-01-03,210,Apparel,Social Media,1
CUST_0872,2024-11-29,2176.3,2,928.37,2025-01-05,208,Electronics,Social Media,1
CUST_0873,2024-08-30,3335.02,5,578.06,2025-05-28,65,Home Goods,Email,1
CUST_0874,2024-04-09,1309.98,1,1235.68,2025-01-19,194,Electronics,Email,1
CUST_0875,2024-06-06,6168.26,5,1184.16,2024-09-14,321,Apparel,Social Media,1
CUST_0876,2024-10-06,5107.08,3,1291.48,2025-02-07,175,Groceries,Social Media,1
CUST_0877,2024-07-28,7071.47,8,801.65,2025-06-08,54,Electronics,Email,0
CUST_0878,2024-04-09,6341.82,5,1181.14,2025-02-20,162,Home Goods,Social Media,1
CUST_0879,2024-10-19,6289.04,4,1278.47,2024-11-25,249,Apparel,Social Media,1
CUST_0880,2024-02-22,3963.49,2,1397.58,2024-12-29,215,Electronics,Email,1
CUST_0881,2024-09-06,5841.93,4,1300.5,2024-09-13,322,Home Goods,Social Media,1
CUST_0882,2024-10-16,8327.47,7,1091.57,2025-07-14,18,Electronics,Social Media,0
CUST_0883,2024-10-07,4102.91,3,1071.57,2025-02-04,178,Apparel,Email,1
CUST_0884,2024-03-14,7193.09,20,342.62,2025-07-11,21,Home Goods,Paid Ads,0
CUST_0885,2024-08-27,5006.3,3,1369.0,2025-06-19,43,Apparel,Paid Ads,0
CUST_0886,2024-08-09,7395.59,5,1373.41,2024-11-13,261,Home Goods,Referral,1
CUST_0887,2024-12-22,7797.06,5,1479.05,2025-06-22,40,Books,Email,0
CUST_0888,2024-09-13,3165.69,2,1200.94,2024-11-18,256,Electronics,Email,1
CUST_0889,2024-10-24,2731.44,2,954.48,2024-11-16,258,Books,Paid Ads,1
CUST_0890,2024-08-29,4346.82,3,1249.34,2025-01-02,211,Apparel,Social Media,1
CUST_0891,2024-06-24,3546.1,23,151.17,2025-06-24,38,Home Goods,Email,0
CUST_0892,2024-12-13,5878.14,18,326.54,2025-07-15,17,Groceries,Email,0
CUST_0893,2024-08-08,5573.55,5,955.84,2024-11-29,245,Home Goods,Social Media,1
CUST_0894,2024-09-04,3141.72,2,1413.62,2024-10-07,298,Electronics,Social Media,1
CUST_0895,2024-08-20,3245.09,11,278.64,2024-12-08,236,Groceries,Email,1
CUST_0896,2024-06-12,1738.89,1,1016.58,2025-04-08,115,Books,Paid Ads,1
CUST_0897,2024-09-24,6465.66,10,617.73,2024-10-11,294,Books,Paid Ads,1
CUST_0898,2024-05-14,8196.64,6,1220.06,2025-05-27,66,Electronics,Email,1
CUST_0899,2024-12-27,1127.39,2,411.18,2024-08-15,351,Books,Paid Ads,1
CUST_0900,2024-05-09,100.0,1,497.26,2025-01-11,202,Electronics,Email,1
CUST_0901,2024-10-02,5410.14,4,1221.64,2024-10-22,283,Groceries,Social Media,1
CUST_0902,2024-11-28,6223.52,4,1491.41,2025-06-04,58,Groceries,Referral,0
CUST_0903,2024-06-04,7086.12,5,1408.72,2025-07-25,7,Home Goods,Email,0
CUST_0904,2024-04-18,6484.39,7,843.7,2025-04-12,111,Books,Referral,1
CUST_0905,2024-10-24,8916.95,19,454.43,2025-07-24,8,Apparel,Paid Ads,0
CUST_0906,2024-03-04,4556.73,4,1085.77,2025-01-09,204,Home Goods,Email,1
CUST_0907,2024-06-14,1656.29,2,784.47,2024-08-07,359,Apparel,Social Media,1
